fetched_at_utc,requested_date_ad,scrape_date_bs,commodity,unit,min_price,max_price,avg_price
2026-03-21T18:15:34.691007+00:00,2026-03-01,"फाल्गुण १७, २०८२",स्याउ(झोले),केजी,200.0,250.0,216.67
2026-03-21T18:15:34.691007+00:00,2026-03-01,"फाल्गुण १७, २०८२",स्याउ(फूजी),केजी,250.0,300.0,275.0
2026-03-21T18:15:34.691007+00:00,2026-03-01,"फाल्गुण १७, २०८२",हरियो धनिया,केजी,30.0,50.0,37.5
2026-03-21T18:15:34.691007+00:00,2026-03-01,"फाल्गुण १७, २०८२",हरियो फर्सी(डल्लो),केजी,12.0,20.0,16.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",अंगुर(कालो),केजी,280.0,320.0,300.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",अंगुर(हरियो),केजी,180.0,210.0,195.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",अदुवा,केजी,100.0,120.0,110.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",अनार,केजी,280.0,320.0,300.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",अमला,केजी,100.0,120.0,110.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",आभोकाडो,केजी,300.0,400.0,350.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",आलु रातो,केजी,21.0,25.0,23.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",आलु रातो(भारतीय),केजी,23.0,25.0,24.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",इमली,केजी,170.0,180.0,175.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",काउली तराई,केजी,30.0,40.0,35.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",काउली स्थानिय,केजी,30.0,40.0,35.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",काक्रो(लोकल),केजी,90.0,110.0,100.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",काक्रो(लोकलक्रस),केजी,80.0,90.0,85.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",काक्रो(हाइब्रीड),केजी,55.0,65.0,60.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",कागती,केजी,230.0,250.0,240.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",किनु,केजी,110.0,130.0,120.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",किवि,केजी,300.0,350.0,325.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",केरा,दर्जन,170.0,190.0,180.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",खुर्सानी हरियो(अकबरे),केजी,700.0,800.0,750.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",खुर्सानी हरियो(बुलेट),केजी,110.0,130.0,120.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",खुर्सानी हरियो(माछे),केजी,70.0,80.0,75.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",खु्र्सानी सुकेको,केजी,380.0,430.0,405.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",खु्र्सानी हरियो,केजी,140.0,160.0,150.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",गाजर(तराई),केजी,25.0,40.0,32.5
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",गाजर(लोकल),केजी,40.0,50.0,45.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",गान्टे मूला,केजी,50.0,60.0,55.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",गुन्दुक,केजी,280.0,300.0,290.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",गोलभेडा ठूलो(भारतीय),केजी,60.0,70.0,65.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",गोलभेडा सानो(टनेल),केजी,40.0,50.0,45.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",गोलभेडा सानो(तराई),केजी,30.0,35.0,32.5
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",गोलभेडा सानो(भारतीय),केजी,28.0,36.0,32.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",गोलभेडा सानो(लोकल),केजी,20.0,32.0,26.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",ग्याठ कोबी,केजी,60.0,70.0,65.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",घिउ सिमी(राजमा),केजी,80.0,100.0,90.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",घिउ सिमी(लोकल),केजी,35.0,50.0,42.5
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",घिउ सिमी(हाइब्रीड),केजी,40.0,50.0,45.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",घिरौला,केजी,100.0,110.0,105.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",चमसूरको साग,केजी,40.0,50.0,45.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",चुकुन्दर,केजी,70.0,80.0,75.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",च्याउ(कन्य),केजी,100.0,120.0,110.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",च्याउ(डल्ले),केजी,350.0,400.0,375.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",छ्यापी सुकेको,केजी,80.0,120.0,100.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",छ्यापी हरियो,केजी,100.0,140.0,120.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",जिरीको साग,केजी,40.0,60.0,50.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",जुनार,केजी,100.0,120.0,110.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",टाटे सिमी,केजी,70.0,80.0,75.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",तरबुजा(हरियो),केजी,60.0,70.0,65.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",तरुल,केजी,60.0,80.0,70.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",ताजा माछा(छडी),केजी,230.0,250.0,240.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",ताजा माछा(बचुवा),केजी,270.0,280.0,275.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",ताजा माछा(रहु),केजी,320.0,350.0,335.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",तामा,केजी,110.0,130.0,120.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",तितो करेला,केजी,160.0,180.0,170.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",तोफु,केजी,130.0,150.0,140.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",तोरीको साग,केजी,15.0,25.0,20.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",पार्सले,केजी,350.0,400.0,375.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",पालूगो साग,केजी,30.0,40.0,35.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",पिंडालू,केजी,45.0,70.0,57.5
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",पुदीना,केजी,300.0,350.0,325.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",प्याज सुकेको (भारतीय),केजी,35.0,37.0,36.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",प्याज हरियो,केजी,40.0,50.0,45.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",फर्सी पाकेको,केजी,50.0,60.0,55.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",फर्सी हरियो(लाम्चो),केजी,12.0,20.0,16.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",बन्दा(तराई),केजी,20.0,30.0,25.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",बन्दा(नरिवल),केजी,25.0,35.0,30.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",बन्दा(लोकल),केजी,30.0,40.0,35.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",बरेला,केजी,35.0,40.0,37.5
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",ब्रोकाउली,केजी,20.0,50.0,35.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",भन्टा डल्लो,केजी,75.0,85.0,80.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",भन्टा लाम्चो,केजी,70.0,80.0,75.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",भिण्डी,केजी,130.0,140.0,135.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",भुई कटहर,प्रति गोटा,140.0,150.0,145.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",भेडे खु्र्सानी,केजी,90.0,100.0,96.67
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",मटरकोशा,केजी,30.0,40.0,35.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",माछा सुकेको,केजी,800.0,1000.0,900.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",मूला रातो,केजी,30.0,40.0,35.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",मूला सेतो(लोकल),केजी,10.0,15.0,12.5
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",मेथीको साग,केजी,40.0,50.0,45.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",मेवा(नेपाली),केजी,50.0,70.0,60.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",मेवा(भारतीय),केजी,100.0,120.0,110.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",मौसम,केजी,120.0,150.0,135.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",राजा च्याउ,केजी,280.0,300.0,290.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",रातो बन्दा,केजी,60.0,70.0,65.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",रायो साग,केजी,15.0,25.0,20.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",रुख कटहर,केजी,100.0,120.0,110.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",रुख टमाटर,केजी,250.0,280.0,265.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",लप्सी,केजी,190.0,220.0,205.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",लसुन सुकेको चाइनिज,केजी,230.0,260.0,245.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",लसुन सुकेको नेपाली,केजी,180.0,200.0,190.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",लसुन हरियो,केजी,40.0,60.0,50.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",लौका,केजी,60.0,70.0,65.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",सखरखण्ड,केजी,60.0,70.0,65.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",सजिवन,केजी,250.0,300.0,275.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",सलगम,केजी,45.0,60.0,52.5
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",सिताके च्याउ,केजी,800.0,1000.0,900.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",सुन्तला(भारतीय),केजी,120.0,160.0,140.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",सेतो मूला(हाइब्रीड),केजी,15.0,20.0,17.5
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",सेलरी,केजी,150.0,170.0,160.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",सौफको साग,केजी,40.0,60.0,50.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",स्कूस,केजी,40.0,60.0,50.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",स्ट्रबेरी भुईऐसेलु,केजी,400.0,500.0,450.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",स्थानीय काउली(ज्यापु),केजी,40.0,50.0,45.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",स्याउ(झोले),केजी,200.0,250.0,225.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",स्याउ(फूजी),केजी,250.0,300.0,275.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",हरियो धनिया,केजी,30.0,50.0,40.0
2026-03-21T20:42:36.704858+00:00,2026-03-02,"फाल्गुण १८, २०८२",हरियो फर्सी(डल्लो),केजी,12.0,20.0,16.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",अंगुर(कालो),केजी,280.0,320.0,300.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",अंगुर(हरियो),केजी,180.0,210.0,195.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",अदुवा,केजी,100.0,120.0,110.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",अनार,केजी,280.0,320.0,300.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",अमला,केजी,100.0,120.0,110.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",आभोकाडो,केजी,300.0,400.0,350.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",आलु रातो,केजी,22.0,25.0,23.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",आलु रातो(भारतीय),केजी,23.0,26.0,24.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",इमली,केजी,170.0,180.0,175.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",काउली तराई,केजी,25.0,35.0,30.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",काउली स्थानिय,केजी,25.0,40.0,30.83
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",काक्रो(लोकल),केजी,90.0,100.0,95.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",काक्रो(लोकलक्रस),केजी,80.0,95.0,87.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",काक्रो(हाइब्रीड),केजी,50.0,60.0,55.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",कागती,केजी,220.0,250.0,235.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",किनु,केजी,110.0,130.0,120.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",किवि,केजी,300.0,350.0,325.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",केरा,दर्जन,170.0,190.0,180.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",खुर्सानी हरियो(अकबरे),केजी,700.0,800.0,750.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",खुर्सानी हरियो(बुलेट),केजी,180.0,190.0,185.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",खुर्सानी हरियो(माछे),केजी,70.0,80.0,75.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",खु्र्सानी सुकेको,केजी,380.0,430.0,405.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",खु्र्सानी हरियो,केजी,180.0,200.0,190.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",गाजर(तराई),केजी,25.0,40.0,32.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",गाजर(लोकल),केजी,40.0,50.0,45.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",गान्टे मूला,केजी,50.0,60.0,55.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",गुन्दुक,केजी,280.0,300.0,290.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",गोलभेडा ठूलो(भारतीय),केजी,60.0,70.0,65.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",गोलभेडा सानो(टनेल),केजी,40.0,50.0,46.25
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",गोलभेडा सानो(तराई),केजी,25.0,35.0,30.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",गोलभेडा सानो(भारतीय),केजी,28.0,35.0,31.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",गोलभेडा सानो(लोकल),केजी,20.0,30.0,25.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",ग्याठ कोबी,केजी,60.0,70.0,65.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",घिउ सिमी(राजमा),केजी,70.0,90.0,80.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",घिउ सिमी(लोकल),केजी,35.0,50.0,45.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",घिउ सिमी(हाइब्रीड),केजी,35.0,50.0,42.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",घिरौला,केजी,90.0,110.0,100.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",चमसूरको साग,केजी,40.0,50.0,45.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",चुकुन्दर,केजी,70.0,80.0,75.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",च्याउ(कन्य),केजी,80.0,120.0,102.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",च्याउ(डल्ले),केजी,350.0,400.0,375.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",छ्यापी सुकेको,केजी,80.0,110.0,95.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",छ्यापी हरियो,केजी,100.0,140.0,120.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",जिरीको साग,केजी,40.0,60.0,50.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",जुनार,केजी,100.0,120.0,110.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",टाटे सिमी,केजी,70.0,90.0,80.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",तरबुजा(हरियो),केजी,60.0,70.0,65.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",तरुल,केजी,60.0,80.0,70.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",ताजा माछा(छडी),केजी,230.0,250.0,240.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",ताजा माछा(बचुवा),केजी,270.0,280.0,275.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",ताजा माछा(रहु),केजी,320.0,350.0,335.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",तामा,केजी,110.0,130.0,120.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",तितो करेला,केजी,160.0,180.0,170.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",तोफु,केजी,130.0,150.0,140.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",तोरीको साग,केजी,15.0,25.0,20.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",पार्सले,केजी,350.0,400.0,375.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",पालूगो साग,केजी,30.0,40.0,35.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",पिंडालू,केजी,45.0,70.0,57.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",पुदीना,केजी,300.0,350.0,325.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",प्याज सुकेको (भारतीय),केजी,35.0,38.0,36.8
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",प्याज हरियो,केजी,40.0,50.0,45.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",फर्सी पाकेको,केजी,55.0,65.0,60.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",फर्सी हरियो(लाम्चो),केजी,10.0,15.0,12.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",बकूला,केजी,35.0,45.0,40.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",बन्दा(तराई),केजी,20.0,30.0,25.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",बन्दा(नरिवल),केजी,25.0,35.0,30.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",बन्दा(लोकल),केजी,30.0,45.0,37.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",बरेला,केजी,35.0,40.0,37.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",ब्रोकाउली,केजी,20.0,40.0,28.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",भन्टा डल्लो,केजी,75.0,85.0,80.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",भन्टा लाम्चो,केजी,70.0,80.0,75.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",भिण्डी,केजी,120.0,150.0,140.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",भुई कटहर,प्रति गोटा,140.0,150.0,145.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",भेडे खु्र्सानी,केजी,80.0,100.0,91.25
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",मटरकोशा,केजी,30.0,40.0,36.67
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",माछा सुकेको,केजी,800.0,1000.0,900.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",मूला रातो,केजी,30.0,40.0,35.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",मूला सेतो(लोकल),केजी,10.0,15.0,12.5
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",मेथीको साग,केजी,40.0,50.0,45.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",मेवा(नेपाली),केजी,50.0,70.0,60.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",मेवा(भारतीय),केजी,100.0,120.0,110.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",मौसम,केजी,120.0,150.0,135.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",राजा च्याउ,केजी,280.0,300.0,290.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",रातो बन्दा,केजी,60.0,70.0,65.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",रायो साग,केजी,15.0,25.0,20.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",रुख कटहर,केजी,100.0,120.0,110.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",रुख टमाटर,केजी,250.0,280.0,265.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",लप्सी,केजी,190.0,220.0,205.0
2026-03-21T20:42:37.864105+00:00,2026-03-03,"फाल्गुण १९, २०८२",लसुन सुकेको चाइनिज,केजी,230.0,260.0,245.0
